GEO,year,Total_Population,Population_0_14,Population_15_more,labour_force,inactive_adults,employment,unemployment,parttime,fulltime
Newfoundland and Labrador,2009-04,,,,,,,,,
Newfoundland and Labrador,2009-05,,,,,,,,,
Newfoundland and Labrador,2009-06,,,,,,,,,
Newfoundland and Labrador,2009-07,,,,,,,,,
Newfoundland and Labrador,2009-08,,,,,,,,,
Newfoundland and Labrador,2009-09,,,,,,,,,
Newfoundland and Labrador,2009-10,,,,,,,,,
Newfoundland and Labrador,2009-11,,,,,,,,,
Newfoundland and Labrador,2009-12,,,,,,,,,
Newfoundland and Labrador,2010-01,,,,,,,,,
Newfoundland and Labrador,2010-02,,,,,,,,,
Newfoundland and Labrador,2010-03,,,,,,,,,
Newfoundland and Labrador,2010-04,,,,,,,,,
Newfoundland and Labrador,2010-05,,,,,,,,,
Newfoundland and Labrador,2010-06,,,,,,,,,
Newfoundland and Labrador,2010-07,,,,,,,,,
Newfoundland and Labrador,2010-08,,,,,,,,,
Newfoundland and Labrador,2010-09,,,,,,,,,
Newfoundland and Labrador,2010-10,,,,,,,,,
Newfoundland and Labrador,2010-11,,,,,,,,,
Newfoundland and Labrador,2010-12,,,,,,,,,
Newfoundland and Labrador,2011-01,,,,,,,,,
Newfoundland and Labrador,2011-02,,,,,,,,,
Newfoundland and Labrador,2011-03,,,,,,,,,
Newfoundland and Labrador,2011-04,,,,,,,,,
Newfoundland and Labrador,2011-05,,,,,,,,,
Newfoundland and Labrador,2011-06,,,,,,,,,
Newfoundland and Labrador,2011-07,,,,,,,,,
Newfoundland and Labrador,2011-08,,,,,,,,,
Newfoundland and Labrador,2011-09,,,,,,,,,
Newfoundland and Labrador,2011-10,,,,,,,,,
Newfoundland and Labrador,2011-11,,,,,,,,,
Newfoundland and Labrador,2011-12,,,,,,,,,
Newfoundland and Labrador,2012-01,,,,,,,,,
Newfoundland and Labrador,2012-02,,,,,,,,,
Newfoundland and Labrador,2012-03,,,,,,,,,
Newfoundland and Labrador,2012-04,,,,,,,,,
Newfoundland and Labrador,2012-05,,,,,,,,,
Newfoundland and Labrador,2012-06,,,,,,,,,
Newfoundland and Labrador,2012-07,,,,,,,,,
Newfoundland and Labrador,2012-08,,,,,,,,,
Newfoundland and Labrador,2012-09,,,,,,,,,
Newfoundland and Labrador,2012-10,,,,,,,,,
Newfoundland and Labrador,2012-11,,,,,,,,,
Newfoundland and Labrador,2012-12,,,,,,,,,
Newfoundland and Labrador,2013-01,,,,,,,,,
Newfoundland and Labrador,2013-02,,,,,,,,,
Newfoundland and Labrador,2013-03,,,,,,,,,
Newfoundland and Labrador,2013-04,,,,,,,,,
Newfoundland and Labrador,2013-05,,,,,,,,,
Newfoundland and Labrador,2013-06,,,,,,,,,
Newfoundland and Labrador,2013-07,,,,,,,,,
Newfoundland and Labrador,2013-08,,,,,,,,,
Newfoundland and Labrador,2013-09,,,,,,,,,
Newfoundland and Labrador,2013-10,,,,,,,,,
Newfoundland and Labrador,2013-11,,,,,,,,,
Newfoundland and Labrador,2013-12,,,,,,,,,
Newfoundland and Labrador,2014-01,,,,,,,,,
Newfoundland and Labrador,2014-02,,,,,,,,,
Newfoundland and Labrador,2014-03,,,,,,,,,
Newfoundland and Labrador,2014-04,,,,,,,,,
Newfoundland and Labrador,2014-05,,,,,,,,,
Newfoundland and Labrador,2014-06,,,,,,,,,
Newfoundland and Labrador,2014-07,,,,,,,,,
Newfoundland and Labrador,2014-08,,,,,,,,,
Newfoundland and Labrador,2014-09,,,,,,,,,
Newfoundland and Labrador,2014-10,,,,,,,,,
Newfoundland and Labrador,2014-11,,,,,,,,,
Newfoundland and Labrador,2014-12,,,,,,,,,
Newfoundland and Labrador,2015-01,,,,,,,,,
Newfoundland and Labrador,2015-02,,,,,,,,,
Newfoundland and Labrador,2015-03,,,,,,,,,
Newfoundland and Labrador,2015-04,,,,,,,,,
Newfoundland and Labrador,2015-05,,,,,,,,,
Newfoundland and Labrador,2015-06,,,,,,,,,
Newfoundland and Labrador,2015-07,,,,,,,,,
Newfoundland and Labrador,2015-08,,,,,,,,,
Newfoundland and Labrador,2015-09,,,,,,,,,
Newfoundland and Labrador,2015-10,,,,,,,,,
Newfoundland and Labrador,2015-11,,,,,,,,,
Newfoundland and Labrador,2015-12,,,,,,,,,
Newfoundland and Labrador,2016-01,,,,,,,,,
Newfoundland and Labrador,2016-02,,,,,,,,,
Newfoundland and Labrador,2016-03,,,,,,,,,
Newfoundland and Labrador,2016-04,,,,,,,,,
Newfoundland and Labrador,2016-05,,,,,,,,,
Newfoundland and Labrador,2016-06,,,,,,,,,
Newfoundland and Labrador,2016-07,,,,,,,,,
Newfoundland and Labrador,2016-08,,,,,,,,,
Newfoundland and Labrador,2016-09,,,,,,,,,
Newfoundland and Labrador,2016-10,,,,,,,,,
Newfoundland and Labrador,2016-11,,,,,,,,,
Newfoundland and Labrador,2016-12,,,,,,,,,
Newfoundland and Labrador,2017-01,,,,,,,,,
Newfoundland and Labrador,2017-02,,,,,,,,,
Newfoundland and Labrador,2017-03,,,,,,,,,
Newfoundland and Labrador,2017-04,,,,,,,,,
Newfoundland and Labrador,2017-05,,,,,,,,,
Newfoundland and Labrador,2017-06,,,,,,,,,
Newfoundland and Labrador,2017-07,,,,,,,,,
Newfoundland and Labrador,2017-08,,,,,,,,,
Newfoundland and Labrador,2017-09,,,,,,,,,
Newfoundland and Labrador,2017-10,,,,,,,,,
Newfoundland and Labrador,2017-11,,,,,,,,,
Newfoundland and Labrador,2017-12,,,,,,,,,
Newfoundland and Labrador,2018-01,,,,,,,,,
Newfoundland and Labrador,2018-02,,,,,,,,,
Newfoundland and Labrador,2018-03,,,,,,,,,
Newfoundland and Labrador,2018-04,,,,,,,,,
Newfoundland and Labrador,2018-05,,,,,,,,,
Newfoundland and Labrador,2018-06,,,,,,,,,
Newfoundland and Labrador,2018-07,,,,,,,,,
Newfoundland and Labrador,2018-08,,,,,,,,,
Newfoundland and Labrador,2018-09,,,,,,,,,
Newfoundland and Labrador,2018-10,,,,,,,,,
Newfoundland and Labrador,2018-11,,,,,,,,,
Newfoundland and Labrador,2018-12,,,,,,,,,
Newfoundland and Labrador,2019-01,,,,,,,,,
Newfoundland and Labrador,2019-02,,,,,,,,,
Newfoundland and Labrador,2019-03,,,,,,,,,
Newfoundland and Labrador,2019-04,,,,,,,,,
Newfoundland and Labrador,2019-05,,,,,,,,,
Newfoundland and Labrador,2019-06,,,,,,,,,
Newfoundland and Labrador,2019-07,,,,,,,,,
Newfoundland and Labrador,2019-08,,,,,,,,,
Newfoundland and Labrador,2019-09,,,,,,,,,
Newfoundland and Labrador,2019-10,,,,,,,,,
Newfoundland and Labrador,2019-11,,,,,,,,,
Newfoundland and Labrador,2019-12,,,,,,,,,
Newfoundland and Labrador,2020-01,,,,,,,,,
Newfoundland and Labrador,2020-02,,,,,,,,,
Newfoundland and Labrador,2020-03,,,,,,,,,
Newfoundland and Labrador,2020-04,,,,,,,,,
Newfoundland and Labrador,2020-05,,,,,,,,,
Newfoundland and Labrador,2020-06,,,,,,,,,
Newfoundland and Labrador,2020-07,,,,,,,,,
Newfoundland and Labrador,2020-08,,,,,,,,,
Newfoundland and Labrador,2020-09,,,,,,,,,
Newfoundland and Labrador,2020-10,,,,,,,,,
Newfoundland and Labrador,2020-11,,,,,,,,,
Newfoundland and Labrador,2020-12,,,,,,,,,
Newfoundland and Labrador,2021-01,,,,,,,,,
Newfoundland and Labrador,2021-02,,,,,,,,,
Newfoundland and Labrador,2021-03,,,,,,,,,
Newfoundland and Labrador,2021-04,,,,,,,,,
Newfoundland and Labrador,2021-05,,,,,,,,,
Newfoundland and Labrador,2021-06,,,,,,,,,
Newfoundland and Labrador,2021-07,,,,,,,,,
Newfoundland and Labrador,2021-08,,,,,,,,,
Newfoundland and Labrador,2021-09,,,,,,,,,
Newfoundland and Labrador,2021-10,,,,,,,,,
Newfoundland and Labrador,2021-11,,,,,,,,,
Newfoundland and Labrador,2021-12,,,,,,,,,
Newfoundland and Labrador,2022-01,,,,,,,,,
Newfoundland and Labrador,2022-02,,,,,,,,,
Newfoundland and Labrador,2022-03,,,,,,,,,
Newfoundland and Labrador,2022-04,,,,,,,,,
Newfoundland and Labrador,2022-05,,,,,,,,,
Newfoundland and Labrador,2022-06,,,,,,,,,
Newfoundland and Labrador,2022-07,,,,,,,,,
Newfoundland and Labrador,2022-08,,,,,,,,,
Newfoundland and Labrador,2022-09,,,,,,,,,
Newfoundland and Labrador,2022-10,,,,,,,,,
Newfoundland and Labrador,2022-11,,,,,,,,,
Newfoundland and Labrador,2022-12,,,,,,,,,
Newfoundland and Labrador,2023-01,,,,,,,,,
Nova Scotia,1976-01,,,,,,,,,
Nova Scotia,1976-02,,,,,,,,,
Nova Scotia,1976-03,,,,,,,,,
Nova Scotia,1976-04,,,,,,,,,
Nova Scotia,1976-05,,,,,,,,,
Nova Scotia,1976-06,,,,,,,,,
Nova Scotia,1976-07,,,,,,,,,
Nova Scotia,1976-08,,,,,,,,,
Nova Scotia,1976-09,,,,,,,,,
Nova Scotia,1976-10,,,,,,,,,
Nova Scotia,1976-11,,,,,,,,,
Nova Scotia,1976-12,,,,,,,,,
Nova Scotia,1977-01,,,,,,,,,
Nova Scotia,1977-02,,,,,,,,,
Nova Scotia,1977-03,,,,,,,,,
Nova Scotia,1977-04,,,,,,,,,
Nova Scotia,1977-05,,,,,,,,,
Nova Scotia,1977-06,,,,,,,,,
Nova Scotia,1977-07,,,,,,,,,
Nova Scotia,1977-08,,,,,,,,,
Nova Scotia,1977-09,,,,,,,,,
Nova Scotia,1977-10,,,,,,,,,
Nova Scotia,1977-11,,,,,,,,,
Nova Scotia,1977-12,,,,,,,,,
Nova Scotia,1978-01,,,,,,,,,
Nova Scotia,1978-02,,,,,,,,,
Nova Scotia,1978-03,,,,,,,,,
Nova Scotia,1978-04,,,,,,,,,
Nova Scotia,1978-05,,,,,,,,,
Nova Scotia,1978-06,,,,,,,,,
Nova Scotia,1978-07,,,,,,,,,
Nova Scotia,1978-08,,,,,,,,,
Nova Scotia,1978-09,,,,,,,,,
Nova Scotia,1978-10,,,,,,,,,
Nova Scotia,1978-11,,,,,,,,,
Nova Scotia,1978-12,,,,,,,,,
Nova Scotia,1979-01,,,,,,,,,
Nova Scotia,1979-02,,,,,,,,,
Nova Scotia,1979-03,,,,,,,,,
Nova Scotia,1979-04,,,,,,,,,
Nova Scotia,1979-05,,,,,,,,,
Nova Scotia,1979-06,,,,,,,,,
Nova Scotia,1979-07,,,,,,,,,
Nova Scotia,1979-08,,,,,,,,,
Nova Scotia,1979-09,,,,,,,,,
Nova Scotia,1979-10,,,,,,,,,
Nova Scotia,1979-11,,,,,,,,,
Nova Scotia,1979-12,,,,,,,,,
Nova Scotia,1980-01,,,,,,,,,
Nova Scotia,1980-02,,,,,,,,,
Nova Scotia,1980-03,,,,,,,,,
Nova Scotia,1980-04,,,,,,,,,
Nova Scotia,1980-05,,,,,,,,,
Nova Scotia,1980-06,,,,,,,,,
Nova Scotia,1980-07,,,,,,,,,
Nova Scotia,1980-08,,,,,,,,,
Nova Scotia,1980-09,,,,,,,,,
Nova Scotia,1980-10,,,,,,,,,
Nova Scotia,1980-11,,,,,,,,,
Nova Scotia,1980-12,,,,,,,,,
Nova Scotia,1981-01,,,,,,,,,
Nova Scotia,1981-02,,,,,,,,,
Nova Scotia,1981-03,,,,,,,,,
Nova Scotia,1981-04,,,,,,,,,
Nova Scotia,1981-05,,,,,,,,,
Nova Scotia,1981-06,,,,,,,,,
Nova Scotia,1981-07,,,,,,,,,
Nova Scotia,1981-08,,,,,,,,,
Nova Scotia,1981-09,,,,,,,,,
Nova Scotia,1981-10,,,,,,,,,
Nova Scotia,1981-11,,,,,,,,,
Nova Scotia,1981-12,,,,,,,,,
Nova Scotia,1982-01,,,,,,,,,
Nova Scotia,1982-02,,,,,,,,,
Nova Scotia,1982-03,,,,,,,,,
Nova Scotia,1982-04,,,,,,,,,
Nova Scotia,1982-05,,,,,,,,,
Nova Scotia,1982-06,,,,,,,,,
Nova Scotia,1982-07,,,,,,,,,
Nova Scotia,1982-08,,,,,,,,,
Nova Scotia,1982-09,,,,,,,,,
Nova Scotia,1982-10,,,,,,,,,
Nova Scotia,1982-11,,,,,,,,,
Nova Scotia,1982-12,,,,,,,,,
Nova Scotia,1983-01,,,,,,,,,
Nova Scotia,1983-02,,,,,,,,,
Nova Scotia,1983-03,,,,,,,,,
Nova Scotia,1983-04,,,,,,,,,
Nova Scotia,1983-05,,,,,,,,,
Nova Scotia,1983-06,,,,,,,,,
Nova Scotia,1983-07,,,,,,,,,
Nova Scotia,1983-08,,,,,,,,,
Nova Scotia,1983-09,,,,,,,,,
Nova Scotia,1983-10,,,,,,,,,
Nova Scotia,1983-11,,,,,,,,,
Nova Scotia,1983-12,,,,,,,,,
Nova Scotia,1984-01,,,,,,,,,
Nova Scotia,1984-02,,,,,,,,,
Nova Scotia,1984-03,,,,,,,,,
Nova Scotia,1984-04,,,,,,,,,
Nova Scotia,1984-05,,,,,,,,,
Nova Scotia,1984-06,,,,,,,,,
Nova Scotia,1984-07,,,,,,,,,
Nova Scotia,1984-08,,,,,,,,,
Nova Scotia,1984-09,,,,,,,,,
Nova Scotia,1984-10,,,,,,,,,
Nova Scotia,1984-11,,,,,,,,,
Nova Scotia,1984-12,,,,,,,,,
Nova Scotia,1985-01,,,,,,,,,
Nova Scotia,1985-02,,,,,,,,,
Nova Scotia,1985-03,,,,,,,,,
Nova Scotia,1985-04,,,,,,,,,
Nova Scotia,1985-05,,,,,,,,,
Nova Scotia,1985-06,,,,,,,,,
Nova Scotia,1985-07,,,,,,,,,
Nova Scotia,1985-08,,,,,,,,,
Nova Scotia,1985-09,,,,,,,,,
Nova Scotia,1985-10,,,,,,,,,
Nova Scotia,1985-11,,,,,,,,,
Nova Scotia,1985-12,,,,,,,,,
Nova Scotia,1986-01,,,,,,,,,
Nova Scotia,1986-02,,,,,,,,,
Nova Scotia,1986-03,,,,,,,,,
Nova Scotia,1986-04,,,,,,,,,
Nova Scotia,1986-05,,,,,,,,,
Nova Scotia,1986-06,,,,,,,,,
Nova Scotia,1986-07,,,,,,,,,
Nova Scotia,1986-08,,,,,,,,,
Nova Scotia,1986-09,,,,,,,,,
Nova Scotia,1986-10,,,,,,,,,
Nova Scotia,1986-11,,,,,,,,,
Nova Scotia,1986-12,,,,,,,,,
Nova Scotia,1987-01,,,,,,,,,
Nova Scotia,1987-02,,,,,,,,,
Nova Scotia,1987-03,,,,,,,,,
Nova Scotia,1987-04,,,,,,,,,
Nova Scotia,1987-05,,,,,,,,,
Nova Scotia,1987-06,,,,,,,,,
Nova Scotia,1987-07,,,,,,,,,
Nova Scotia,1987-08,,,,,,,,,
Nova Scotia,1987-09,,,,,,,,,
Nova Scotia,1987-10,,,,,,,,,
Nova Scotia,1987-11,,,,,,,,,
Nova Scotia,1987-12,,,,,,,,,
Nova Scotia,1988-01,,,,,,,,,
Nova Scotia,1988-02,,,,,,,,,
Nova Scotia,1988-03,,,,,,,,,
Nova Scotia,1988-04,,,,,,,,,
Nova Scotia,1988-05,,,,,,,,,
Nova Scotia,1988-06,,,,,,,,,
Nova Scotia,1988-07,,,,,,,,,
Nova Scotia,1988-08,,,,,,,,,
Nova Scotia,1988-09,,,,,,,,,
Nova Scotia,1988-10,,,,,,,,,
Nova Scotia,1988-11,,,,,,,,,
Nova Scotia,1988-12,,,,,,,,,
Nova Scotia,1989-01,,,,,,,,,
Nova Scotia,1989-02,,,,,,,,,
Nova Scotia,1989-03,,,,,,,,,
Nova Scotia,1989-04,,,,,,,,,
Nova Scotia,1989-05,,,,,,,,,
Nova Scotia,1989-06,,,,,,,,,
Nova Scotia,1989-07,,,,,,,,,
Nova Scotia,1989-08,,,,,,,,,
Nova Scotia,1989-09,,,,,,,,,
Nova Scotia,1989-10,,,,,,,,,
Nova Scotia,1989-11,,,,,,,,,
Nova Scotia,1989-12,,,,,,,,,
Nova Scotia,1990-01,,,,,,,,,
Nova Scotia,1990-02,,,,,,,,,
Nova Scotia,1990-03,,,,,,,,,
Nova Scotia,1990-04,,,,,,,,,
Nova Scotia,1990-05,,,,,,,,,
Nova Scotia,1990-06,,,,,,,,,
Nova Scotia,1990-07,,,,,,,,,
Nova Scotia,1990-08,,,,,,,,,
Nova Scotia,1990-09,,,,,,,,,
Nova Scotia,1990-10,,,,,,,,,
Nova Scotia,1990-11,,,,,,,,,
Nova Scotia,1990-12,,,,,,,,,
Nova Scotia,1991-01,,,,,,,,,
Nova Scotia,1991-02,,,,,,,,,
Nova Scotia,1991-03,,,,,,,,,
Nova Scotia,1991-04,,,,,,,,,
Nova Scotia,1991-05,,,,,,,,,
Nova Scotia,1991-06,,,,,,,,,
Nova Scotia,1991-07,,,,,,,,,
Nova Scotia,1991-08,,,,,,,,,
Nova Scotia,1991-09,,,,,,,,,
Nova Scotia,1991-10,,,,,,,,,
Nova Scotia,1991-11,,,,,,,,,
Nova Scotia,1991-12,,,,,,,,,
Nova Scotia,1992-01,,,,,,,,,
Nova Scotia,1992-02,,,,,,,,,
Nova Scotia,1992-03,,,,,,,,,
Nova Scotia,1992-04,,,,,,,,,
Nova Scotia,1992-05,,,,,,,,,
Nova Scotia,1992-06,,,,,,,,,
Nova Scotia,1992-07,,,,,,,,,
Nova Scotia,1992-08,,,,,,,,,
Nova Scotia,1992-09,,,,,,,,,
Nova Scotia,1992-10,,,,,,,,,
Nova Scotia,1992-11,,,,,,,,,
Nova Scotia,1992-12,,,,,,,,,
Nova Scotia,1993-01,,,,,,,,,
Nova Scotia,1993-02,,,,,,,,,
Nova Scotia,1993-03,,,,,,,,,
Nova Scotia,1993-04,,,,,,,,,
Nova Scotia,1993-05,,,,,,,,,
Nova Scotia,1993-06,,,,,,,,,
Nova Scotia,1993-07,,,,,,,,,
Nova Scotia,1993-08,,,,,,,,,
Nova Scotia,1993-09,,,,,,,,,
Nova Scotia,1993-10,,,,,,,,,
Nova Scotia,1993-11,,,,,,,,,
Nova Scotia,1993-12,,,,,,,,,
Nova Scotia,1994-01,,,,,,,,,
Nova Scotia,1994-02,,,,,,,,,
Nova Scotia,1994-03,,,,,,,,,
Nova Scotia,1994-04,,,,,,,,,
Nova Scotia,1994-05,,,,,,,,,
Nova Scotia,1994-06,,,,,,,,,
Nova Scotia,1994-07,,,,,,,,,
Nova Scotia,1994-08,,,,,,,,,
Nova Scotia,1994-09,,,,,,,,,
Nova Scotia,1994-10,,,,,,,,,
Nova Scotia,1994-11,,,,,,,,,
Nova Scotia,1994-12,,,,,,,,,
Nova Scotia,1995-01,,,,,,,,,
Nova Scotia,1995-02,,,,,,,,,
Nova Scotia,1995-03,,,,,,,,,
Nova Scotia,1995-04,,,,,,,,,
Nova Scotia,1995-05,,,,,,,,,
Nova Scotia,1995-06,,,,,,,,,
Nova Scotia,1995-07,,,,,,,,,
Nova Scotia,1995-08,,,,,,,,,
Nova Scotia,1995-09,,,,,,,,,
Nova Scotia,1995-10,,,,,,,,,
Nova Scotia,1995-11,,,,,,,,,
Nova Scotia,1995-12,,,,,,,,,
Nova Scotia,1996-01,,,,,,,,,
Nova Scotia,1996-02,,,,,,,,,
Nova Scotia,1996-03,,,,,,,,,
Nova Scotia,1996-04,,,,,,,,,
Nova Scotia,1996-05,,,,,,,,,
Nova Scotia,1996-06,,,,,,,,,
Nova Scotia,1996-07,,,,,,,,,
Nova Scotia,1996-08,,,,,,,,,
Nova Scotia,1996-09,,,,,,,,,
Nova Scotia,1996-10,,,,,,,,,
Nova Scotia,1996-11,,,,,,,,,
Nova Scotia,1996-12,,,,,,,,,
Nova Scotia,1997-01,,,,,,,,,
Nova Scotia,1997-02,,,,,,,,,
Nova Scotia,1997-03,,,,,,,,,
Nova Scotia,1997-04,,,,,,,,,
Nova Scotia,1997-05,,,,,,,,,
Nova Scotia,1997-06,,,,,,,,,
Nova Scotia,1997-07,,,,,,,,,
Nova Scotia,1997-08,,,,,,,,,
Nova Scotia,1997-09,,,,,,,,,
Nova Scotia,1997-10,,,,,,,,,
Nova Scotia,1997-11,,,,,,,,,
Nova Scotia,1997-12,,,,,,,,,
Nova Scotia,1998-01,,,,,,,,,
Nova Scotia,1998-02,,,,,,,,,
Nova Scotia,1998-03,,,,,,,,,
Nova Scotia,1998-04,,,,,,,,,
Nova Scotia,1998-05,,,,,,,,,
Nova Scotia,1998-06,,,,,,,,,
Nova Scotia,1998-07,,,,,,,,,
Nova Scotia,1998-08,,,,,,,,,
Nova Scotia,1998-09,,,,,,,,,
Nova Scotia,1998-10,,,,,,,,,
Nova Scotia,1998-11,,,,,,,,,
Nova Scotia,1998-12,,,,,,,,,
Nova Scotia,1999-01,,,,,,,,,
Nova Scotia,1999-02,,,,,,,,,
Nova Scotia,1999-03,,,,,,,,,
Nova Scotia,1999-04,,,,,,,,,
Nova Scotia,1999-05,,,,,,,,,
Nova Scotia,1999-06,,,,,,,,,
Nova Scotia,1999-07,,,,,,,,,
Nova Scotia,1999-08,,,,,,,,,
Nova Scotia,1999-09,,,,,,,,,
Nova Scotia,1999-10,,,,,,,,,
Nova Scotia,1999-11,,,,,,,,,
Nova Scotia,1999-12,,,,,,,,,
Nova Scotia,2000-01,,,,,,,,,
Nova Scotia,2000-02,,,,,,,,,
Nova Scotia,2000-03,,,,,,,,,
Nova Scotia,2000-04,,,,,,,,,
Nova Scotia,2000-05,,,,,,,,,
Nova Scotia,2000-06,,,,,,,,,
Nova Scotia,2000-07,,,,,,,,,
Nova Scotia,2000-08,,,,,,,,,
Nova Scotia,2000-09,,,,,,,,,
Nova Scotia,2000-10,,,,,,,,,
Nova Scotia,2000-11,,,,,,,,,
Nova Scotia,2000-12,,,,,,,,,
Nova Scotia,2001-01,,,,,,,,,
Nova Scotia,2001-02,,,,,,,,,
Nova Scotia,2001-03,,,,,,,,,
Nova Scotia,2001-04,,,,,,,,,
Nova Scotia,2001-05,,,,,,,,,
Nova Scotia,2001-06,,,,,,,,,
Nova Scotia,2001-07,,,,,,,,,
Nova Scotia,2001-08,,,,,,,,,
Nova Scotia,2001-09,,,,,,,,,
Nova Scotia,2001-10,,,,,,,,,
Nova Scotia,2001-11,,,,,,,,,
Nova Scotia,2001-12,,,,,,,,,
Nova Scotia,2002-01,,,,,,,,,
Nova Scotia,2002-02,,,,,,,,,
Nova Scotia,2002-03,,,,,,,,,
Nova Scotia,2002-04,,,,,,,,,
Nova Scotia,2002-05,,,,,,,,,
Nova Scotia,2002-06,,,,,,,,,
Nova Scotia,2002-07,,,,,,,,,
Nova Scotia,2002-08,,,,,,,,,
Nova Scotia,2002-09,,,,,,,,,
Nova Scotia,2002-10,,,,,,,,,
Nova Scotia,2002-11,,,,,,,,,
Nova Scotia,2002-12,,,,,,,,,
Nova Scotia,2003-01,,,,,,,,,
Nova Scotia,2003-02,,,,,,,,,
Nova Scotia,2003-03,,,,,,,,,
Nova Scotia,2003-04,,,,,,,,,
Nova Scotia,2003-05,,,,,,,,,
Nova Scotia,2003-06,,,,,,,,,
Nova Scotia,2003-07,,,,,,,,,
Nova Scotia,2003-08,,,,,,,,,
Nova Scotia,2003-09,,,,,,,,,
Nova Scotia,2003-10,,,,,,,,,
Nova Scotia,2003-11,,,,,,,,,
Nova Scotia,2003-12,,,,,,,,,
Nova Scotia,2004-01,,,,,,,,,
Nova Scotia,2004-02,,,,,,,,,
Nova Scotia,2004-03,,,,,,,,,
Nova Scotia,2004-04,,,,,,,,,
Nova Scotia,2004-05,,,,,,,,,
Nova Scotia,2004-06,,,,,,,,,
Nova Scotia,2004-07,,,,,,,,,
Nova Scotia,2004-08,,,,,,,,,
Nova Scotia,2004-09,,,,,,,,,
Nova Scotia,2004-10,,,,,,,,,
Nova Scotia,2004-11,,,,,,,,,
Nova Scotia,2004-12,,,,,,,,,
Nova Scotia,2005-01,,,,,,,,,
Nova Scotia,2005-02,,,,,,,,,
Nova Scotia,2005-03,,,,,,,,,
Nova Scotia,2005-04,,,,,,,,,
Nova Scotia,2005-05,,,,,,,,,
Nova Scotia,2005-06,,,,,,,,,
Nova Scotia,2005-07,,,,,,,,,
Nova Scotia,2005-08,,,,,,,,,
Nova Scotia,2005-09,,,,,,,,,
Nova Scotia,2005-10,,,,,,,,,
Nova Scotia,2005-11,,,,,,,,,
Nova Scotia,2005-12,,,,,,,,,
Nova Scotia,2006-01,,,,,,,,,
Nova Scotia,2006-02,,,,,,,,,
Nova Scotia,2006-03,,,,,,,,,
Nova Scotia,2006-04,,,,,,,,,
Nova Scotia,2006-05,,,,,,,,,
Nova Scotia,2006-06,,,,,,,,,
Nova Scotia,2006-07,,,,,,,,,
Nova Scotia,2006-08,,,,,,,,,
Nova Scotia,2006-09,,,,,,,,,
Nova Scotia,2006-10,,,,,,,,,
Nova Scotia,2006-11,,,,,,,,,
Nova Scotia,2006-12,,,,,,,,,
Nova Scotia,2007-01,,,,,,,,,
Nova Scotia,2007-02,,,,,,,,,
Nova Scotia,2007-03,,,,,,,,,
Nova Scotia,2007-04,,,,,,,,,
Nova Scotia,2007-05,,,,,,,,,
Nova Scotia,2007-06,,,,,,,,,
Nova Scotia,2007-07,,,,,,,,,
Nova Scotia,2007-08,,,,,,,,,
Nova Scotia,2007-09,,,,,,,,,
Nova Scotia,2007-10,,,,,,,,,
Nova Scotia,2007-11,,,,,,,,,
Nova Scotia,2007-12,,,,,,,,,
Nova Scotia,2008-01,,,,,,,,,
Nova Scotia,2008-02,,,,,,,,,
Nova Scotia,2008-03,,,,,,,,,
Nova Scotia,2008-04,,,,,,,,,
Nova Scotia,2008-05,,,,,,,,,
Nova Scotia,2008-06,,,,,,,,,
Nova Scotia,2008-07,,,,,,,,,
Nova Scotia,2008-08,,,,,,,,,
Nova Scotia,2008-09,,,,,,,,,
Nova Scotia,2008-10,,,,,,,,,
Nova Scotia,2008-11,,,,,,,,,
Nova Scotia,2008-12,,,,,,,,,
Nova Scotia,2009-01,,,,,,,,,
Nova Scotia,2009-02,,,,,,,,,
Nova Scotia,2009-03,,,,,,,,,
Nova Scotia,2009-04,,,,,,,,,
Nova Scotia,2009-05,,,,,,,,,
Nova Scotia,2009-06,,,,,,,,,
Nova Scotia,2009-07,,,,,,,,,
Nova Scotia,2009-08,,,,,,,,,
Nova Scotia,2009-09,,,,,,,,,
Nova Scotia,2009-10,,,,,,,,,
Nova Scotia,2009-11,,,,,,,,,
Nova Scotia,2009-12,,,,,,,,,
Nova Scotia,2010-01,,,,,,,,,
Nova Scotia,2010-02,,,,,,,,,
Nova Scotia,2010-03,,,,,,,,,
Nova Scotia,2010-04,,,,,,,,,
Nova Scotia,2010-05,,,,,,,,,
Nova Scotia,2010-06,,,,,,,,,
Nova Scotia,2010-07,,,,,,,,,
Nova Scotia,2010-08,,,,,,,,,
Nova Scotia,2010-09,,,,,,,,,
Nova Scotia,2010-10,,,,,,,,,
Nova Scotia,2010-11,,,,,,,,,
Nova Scotia,2010-12,,,,,,,,,
Nova Scotia,2011-01,,,,,,,,,
Nova Scotia,2011-02,,,,,,,,,
Nova Scotia,2011-03,,,,,,,,,
Nova Scotia,2011-04,,,,,,,,,
Nova Scotia,2011-05,,,,,,,,,
Nova Scotia,2011-06,,,,,,,,,
Nova Scotia,2011-07,,,,,,,,,
Nova Scotia,2011-08,,,,,,,,,
Nova Scotia,2011-09,,,,,,,,,
Nova Scotia,2011-10,,,,,,,,,
Nova Scotia,2011-11,,,,,,,,,
Nova Scotia,2011-12,,,,,,,,,
Nova Scotia,2012-01,,,,,,,,,
Nova Scotia,2012-02,,,,,,,,,
Nova Scotia,2012-03,,,,,,,,,
Nova Scotia,2012-04,,,,,,,,,
Nova Scotia,2012-05,,,,,,,,,
